Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:24.B1,"urn:cite:hmt:vaimg.VA311VN-0813@0.231,0.1216,0.642,0.033",urn:cite:hmt:msA.311v
urn:cts:greekLit:tlg5026.msA.hmt:24.B2,"urn:cite:hmt:vaimg.VA311VN-0813@0.544,0.1351,0.329,0.0158",urn:cite:hmt:msA.311v
urn:cts:greekLit:tlg5026.msA.hmt:24.B3,"urn:cite:hmt:vaimg.VA311VN-0813@0.238,0.1471,0.552,0.0203",urn:cite:hmt:msA.311v
urn:cts:greekLit:tlg5026.msA.hmt:24.B4,"urn:cite:hmt:vaimg.VA311VN-0813@0.22,0.4565,0.218,0.1659",urn:cite:hmt:msA.311v
urn:cts:greekLit:tlg5026.msA.hmt:24.B5,"urn:cite:hmt:vaimg.VA311VN-0813@0.221,0.6171,0.526,0.1269",urn:cite:hmt:msA.311v
urn:cts:greekLit:tlg5026.msA.hmt:24.B6,"urn:cite:hmt:vaimg.VA311VN-0813@0.225,0.7312,0.652,0.0398",urn:cite:hmt:msA.311v
urn:cts:greekLit:tlg5026.msA.hmt:24.B7,"urn:cite:hmt:vaimg.VA311VN-0813@0.227,0.7628,0.655,0.0413",urn:cite:hmt:msA.311v
